code,date,open,high,low,close,volume,value,return
905,2017-10-13,6660.026,6711.931,6659.879,6709.816,729256.21,9489230.76,0.7617
300,2017-10-13,3912.975,3927.174,3908.889,3921.002,901420.68,11431485.47,0.2057
906,2017-10-16,4407.28,4420.743,4378.382,4380.155,2072260.81,26004036.35,-0.5193
300,2017-10-16,3926.275,3947.424,3913.322,3913.446,1213550.33,15082375.66,-0.1927
905,2017-10-16,6709.874,6709.874,6609.619,6619.206,858710.48,10921660.7,-1.3504
852,2017-10-16,7963.523,7964.257,7817.241,7819.586,1073625.54,13041246.68,-1.917
905,2017-10-17,6604.33,6644.752,6589.542,6612.943,594192.47,7877310.08,-0.0946
852,2017-10-17,7799.775,7836.397,7772.892,7805.068,709597.71,8551178.43,-0.1857
906,2017-10-17,4375.26,4392.672,4365.389,4378.692,1416604.74,18548155.25,-0.0334
300,2017-10-17,3910.789,3924.614,3900.476,3913.069,822412.27,10670845.17,-0.0096
300,2017-10-18,3914.815,3944.411,3914.815,3944.163,1009698.41,12642037.97,0.7946
906,2017-10-18,4380.015,4396.75,4378.324,4394.596,1743408.08,21538364.56,0.3632
852,2017-10-18,7806.882,7829.985,7729.048,7730.272,824149.22,9655902.88,-0.9583
905,2017-10-18,6612.489,6630.669,6557.66,6563.437,733709.66,8896326.59,-0.7486
852,2017-10-19,7718.803,7734.901,7637.611,7656.056,830550.58,9436998.8,-0.9601
906,2017-10-19,4389.939,4393.672,4365.727,4372.703,1791430.41,21844331.1,-0.4982
300,2017-10-19,3940.583,3944.035,3923.646,3931.25,1065272.52,13318985.52,-0.3274
905,2017-10-19,6553.868,6562.353,6494.731,6501.4,726157.9,8525345.59,-0.9452
906,2017-10-20,4360.297,4382.593,4354.892,4382.119,1334594.97,17206302.6,0.2153
905,2017-10-20,6489.79,6571.442,6485.805,6571.424,604793.16,7753338.93,1.0771
300,2017-10-20,3918.527,3928.961,3910.197,3926.852,729801.8,9452963.66,-0.1119
852,2017-10-20,7650.079,7751.428,7647.056,7751.428,680925.99,7969826.02,1.2457
300,2017-10-23,3930.891,3936.273,3920.656,3930.798,814849.8,10028091.14,0.1005
852,2017-10-23,7753.685,7793.811,7746.887,7793.537,717504.04,8639425.64,0.5432
905,2017-10-23,6569.786,6613.031,6562.906,6612.764,604819.53,7935001.02,0.6291
906,2017-10-23,4385.072,4396.053,4376.773,4392.952,1419669.33,17963092.16,0.2472
905,2017-10-24,6605.521,6605.899,6556.345,6603.004,591713.14,7860699.72,-0.1476
852,2017-10-24,7786.299,7786.299,7702.55,7752.924,727465.06,8845535.9,-0.5211
906,2017-10-24,4387.928,4414.269,4382.305,4414.202,1522294.68,19879914.78,0.4837
300,2017-10-24,3926.23,3959.495,3922.029,3959.395,930581.54,12019215.06,0.7275
905,2017-10-25,6596.791,6648.387,6593.075,6647.892,586469.02,8018342.83,0.6798
852,2017-10-25,7745.323,7799.874,7740.493,7799.749,693585.83,8380259.23,0.604
300,2017-10-25,3958.167,3978.089,3954.001,3976.949,882054.58,10682030.95,0.4434
906,2017-10-25,4412.061,4437.673,4408.127,4436.662,1468523.6,18700373.78,0.5088
852,2017-10-26,7791.741,7836.702,7783.906,7830.106,838263.61,10075282.1,0.3892
300,2017-10-26,3980.048,4013.599,3973.554,3993.575,1298954.65,17048861.86,0.4181
906,2017-10-26,4437.678,4470.987,4431.257,4454.515,2048013.59,27524082.75,0.4024
905,2017-10-26,6639.887,6686.119,6630.975,6671.929,749058.94,10475220.89,0.3616
300,2017-10-27,3992.554,4024.465,3991.354,4021.968,1266728.46,15297483.11,0.711
906,2017-10-27,4452.303,4473.725,4450.075,4469.792,1945939.86,24341851.8,0.343
905,2017-10-27,6664.429,6673.466,6622.124,6630.807,679211.41,9044368.69,-0.6163
852,2017-10-27,7821.56,7831.022,7762.635,7770.713,777033.03,9178851.3,-0.7585
852,2017-10-30,7753.676,7755.655,7531.285,7574.655,964504.84,10937932.34,-2.523
300,2017-10-30,4022.164,4033.339,3960.27,4009.722,1573876.03,19348983.84,-0.3045
906,2017-10-30,4468.28,4478.386,4388.92,4437.886,2411517.78,30273943.26,-0.7138
905,2017-10-30,6621.779,6629.3,6460.048,6511.762,837641.75,10924959.42,-1.7953
300,2017-10-31,3995.394,4009.283,3983.257,4006.718,1091787.79,14289720.69,-0.0749
906,2017-10-31,4423.544,4445.623,4414.557,4444.429,1714402.15,23103905.0,0.1474
905,2017-10-31,6496.687,6560.253,6496.687,6560.205,622614.36,8814184.31,0.7439
852,2017-10-31,7563.648,7631.918,7560.895,7631.533,693844.53,8228396.01,0.7509
852,2017-11-01,7630.424,7659.373,7622.942,7635.435,740093.54,8899675.02,0.0511
906,2017-11-01,4445.264,4468.576,4429.827,4434.947,1950501.56,25946577.37,-0.2133
300,2017-11-01,4007.912,4032.458,3991.324,3996.622,1304173.8,16647713.86,-0.252
905,2017-11-01,6559.522,6586.132,6547.85,6552.955,646327.76,9298863.52,-0.1105
905,2017-11-02,6541.61,6541.61,6476.373,6484.926,675523.47,9087197.26,-1.0381
906,2017-11-02,4430.81,4431.116,4404.135,4422.77,1936529.25,24285333.62,-0.2746
852,2017-11-02,7622.835,7622.835,7540.89,7542.355,766175.42,9053205.95,-1.2191
300,2017-11-02,3994.095,3999.226,3971.376,3997.134,1261005.79,15198136.36,0.0128
905,2017-11-03,6477.824,6491.048,6395.458,6426.98,682571.02,8931591.65,-0.8935
906,2017-11-03,4417.598,4425.436,4379.352,4408.472,1976615.42,24745797.31,-0.3233
300,2017-11-03,3992.35,3999.337,3963.026,3992.698,1294044.39,15814205.66,-0.111
852,2017-11-03,7534.443,7549.831,7436.43,7476.981,800443.89,9189558.78,-0.8668
905,2017-11-06,6432.074,6512.135,6408.36,6511.096,667176.0,9392441.07,1.3088
300,2017-11-06,3989.182,4021.638,3975.407,4020.89,1220811.59,15891186.11,0.7061
906,2017-11-06,4406.58,4447.562,4391.186,4446.766,1887987.59,25283627.18,0.8686
852,2017-11-06,7476.195,7551.889,7453.202,7551.353,733896.82,8773744.26,0.9947
852,2017-11-07,7548.384,7596.425,7530.042,7596.168,812261.62,9658913.07,0.5935
905,2017-11-07,6508.206,6552.259,6498.393,6551.936,723776.74,9732981.47,0.6272
906,2017-11-07,4447.451,4484.415,4445.84,4481.219,2244943.37,29132078.87,0.7748
300,2017-11-07,4022.402,4064.218,4021.364,4054.247,1521166.63,19399097.4,0.8296
906,2017-11-08,4477.64,4516.328,4471.445,4477.992,2246345.17,30257564.01,-0.072
852,2017-11-08,7585.911,7653.424,7578.689,7617.525,866748.02,10361515.33,0.2812
905,2017-11-08,6544.59,6601.467,6534.159,6561.69,738067.98,10162589.95,0.1489
300,2017-11-08,4051.494,4089.146,4040.577,4048.006,1508277.19,20094974.07,-0.1539
906,2017-11-09,4474.133,4510.208,4470.763,4509.672,1898748.01,25276139.79,0.7075
852,2017-11-09,7610.889,7657.251,7609.241,7656.668,783324.82,9304590.45,0.5139
300,2017-11-09,4043.066,4076.61,4038.4,4075.9,1210563.35,15924719.82,0.6891
905,2017-11-09,6562.358,6611.386,6558.49,6611.352,688184.66,9351419.98,0.7568
300,2017-11-10,4070.276,4116.714,4067.657,4111.911,1418171.65,19886983.38,0.8835
905,2017-11-10,6599.65,6647.228,6593.033,6641.216,800124.97,11220534.8,0.4517
906,2017-11-10,4502.972,4549.109,4499.714,4544.232,2218296.61,31107518.18,0.7664
852,2017-11-10,7649.47,7677.7,7634.646,7669.971,896838.89,10707291.63,0.1737
300,2017-11-13,4115.551,4137.646,4115.551,4128.073,1514463.09,20593079.45,0.3931
905,2017-11-13,6644.692,6671.256,6624.671,6671.205,845967.12,12227041.97,0.4516
852,2017-11-13,7673.517,7682.064,7649.429,7681.635,967873.26,11648306.8,0.1521
906,2017-11-13,4547.81,4567.75,4547.81,4562.813,2360430.21,32820121.42,0.4089
905,2017-11-14,6664.612,6673.75,6588.253,6614.514,847490.61,12040780.84,-0.8498
906,2017-11-14,4562.56,4567.617,4514.504,4529.164,2279859.97,32001281.74,-0.7375
852,2017-11-14,7676.701,7683.233,7596.799,7627.494,961579.33,11861321.57,-0.7048
300,2017-11-14,4129.274,4133.546,4086.89,4099.351,1432369.36,19960500.9,-0.6958
852,2017-11-15,7609.72,7618.397,7530.812,7556.421,788248.88,9854677.73,-0.9318
300,2017-11-15,4084.213,4102.807,4055.717,4073.67,1206356.96,17775307.54,-0.6265
905,2017-11-15,6592.758,6603.508,6505.992,6537.656,739491.81,10772490.08,-1.162
906,2017-11-15,4512.933,4529.511,4474.7,4494.235,1945848.77,28547797.63,-0.7712
852,2017-11-16,7543.012,7575.51,7523.89,7535.589,758685.19,9163493.05,-0.2757
905,2017-11-16,6529.314,6570.276,6511.903,6558.309,679401.59,9792840.8,0.3159
906,2017-11-16,4484.487,4527.444,4480.738,4523.326,1893245.73,27083228.86,0.6473
300,2017-11-16,4063.494,4107.617,4062.273,4105.012,1213844.14,17290388.06,0.7694
906,2017-11-17,4512.83,4531.122,4488.907,4499.754,2808030.92,36890718.35,-0.5211
300,2017-11-17,4094.079,4122.376,4081.372,4120.851,1917841.19,25307931.4,0.3858
852,2017-11-17,7528.802,7529.214,7262.89,7272.656,1058245.11,12072501.8,-3.4892
905,2017-11-17,6549.224,6555.746,6359.518,6361.942,890189.72,11582786.95,-2.9942
905,2017-11-20,6330.905,6433.779,6239.321,6433.17,700667.05,9516468.56,1.1196
906,2017-11-20,4472.148,4532.125,4432.209,4531.466,2075139.64,28675432.3,0.7047
300,2017-11-20,4093.734,4144.514,4060.964,4143.833,1374472.58,19158963.75,0.5577
852,2017-11-20,7234.331,7292.506,7089.627,7292.456,792688.0,8805156.22,0.2723
905,2017-11-21,6420.388,6473.701,6397.358,6456.352,677545.8,9777888.04,0.3604
300,2017-11-21,4131.848,4220.264,4129.978,4217.702,1803508.21,25330219.96,1.7826
852,2017-11-21,7283.613,7332.981,7246.203,7289.307,782890.56,8970728.73,-0.0432
906,2017-11-21,4519.437,4595.555,4516.599,4595.31,2481054.01,35108108.01,1.4089
905,2017-11-22,6456.324,6483.628,6391.456,6439.442,708959.24,9981824.3,-0.2619
906,2017-11-22,4603.908,4634.086,4562.12,4600.134,2573729.27,35411660.47,0.105
300,2017-11-22,4228.372,4260.64,4191.145,4227.567,1864770.03,25429836.17,0.2339
852,2017-11-22,7290.644,7330.648,7244.988,7297.391,837217.69,9828453.28,0.1109
300,2017-11-23,4213.378,4214.19,4086.902,4102.397,1781472.28,23753670.47,-2.9608
905,2017-11-23,6427.576,6427.576,6274.512,6274.512,750097.32,10410522.15,-2.5612
852,2017-11-23,7283.748,7283.748,7124.026,7129.055,849170.41,9560664.57,-2.3068
906,2017-11-23,4586.499,4586.499,4457.811,4468.695,2531569.6,34164192.63,-2.8573
300,2017-11-24,4089.472,4116.594,4057.489,4104.203,1308580.4,18291219.14,0.044
905,2017-11-24,6250.057,6307.89,6243.963,6278.029,590490.56,8225834.61,0.0561
852,2017-11-24,7102.263,7165.405,7093.733,7139.553,687744.21,7719904.04,0.1473
906,2017-11-24,4453.75,4484.49,4428.304,4470.803,1899070.97,26517053.75,0.0472
905,2017-11-27,6269.226,6279.588,6186.034,6194.552,594074.91,7809282.3,-1.3297
300,2017-11-27,4088.932,4088.932,4037.146,4049.948,1434552.68,18300455.12,-1.3219
852,2017-11-27,7130.1,7148.311,7057.33,7065.84,660261.61,7351257.37,-1.0325
906,2017-11-27,4456.861,4456.861,4402.602,4411.611,2028627.6,26109737.42,-1.324
906,2017-11-28,4397.723,4435.732,4383.334,4435.732,1585363.3,20695842.0,0.5468
300,2017-11-28,4034.206,4056.475,4010.296,4055.824,1020580.95,13553964.73,0.1451
905,2017-11-28,6188.089,6299.312,6188.089,6299.312,564782.34,7141877.27,1.6912
852,2017-11-28,7057.53,7177.1,7057.355,7176.92,648447.03,7239963.24,1.5721
905,2017-11-29,6293.246,6329.177,6245.06,6318.368,765639.15,9440900.33,0.3025
852,2017-11-29,7176.156,7194.784,7110.485,7193.12,793869.85,8737373.73,0.2257
906,2017-11-29,4439.069,4447.661,4384.679,4437.588,2011175.57,26015234.46,0.0418
300,2017-11-29,4061.355,4069.242,4004.687,4053.753,1245536.42,16574334.13,-0.0511
905,2017-11-30,6303.918,6322.044,6248.183,6263.421,608833.55,7770418.28,-0.8696
852,2017-11-30,7176.151,7199.271,7133.81,7153.573,712535.22,8104647.87,-0.5498
300,2017-11-30,4034.009,4052.797,3988.002,4006.099,1079833.45,14582994.83,-1.1756
906,2017-11-30,4418.994,4436.637,4372.194,4388.998,1688666.99,22353413.12,-1.095
906,2017-12-01,4386.31,4417.051,4370.61,4392.379,1521331.95,20807565.09,0.077
300,2017-12-01,4003.56,4027.106,3984.378,3998.137,973869.13,13601092.76,-0.1987
905,2017-12-01,6259.956,6323.835,6256.228,6316.407,547462.82,7206472.34,0.846
852,2017-12-01,7144.482,7221.002,7144.067,7215.776,687734.26,7874457.61,0.8695
906,2017-12-04,4384.089,4422.685,4378.421,4402.281,1628353.88,21752460.85,0.2254
905,2017-12-04,6311.216,6334.871,6272.669,6279.621,601881.69,7930155.3,-0.5824
852,2017-12-04,7209.777,7215.284,7135.398,7139.749,684906.51,7921092.82,-1.0536
300,2017-12-04,3989.047,4032.986,3982.318,4018.857,1026472.19,13822305.55,0.5182
852,2017-12-05,7124.98,7139.703,6909.402,6946.557,829474.3,9105571.7,-2.7059
905,2017-12-05,6265.787,6279.393,6099.407,6132.912,696902.32,8740892.46,-2.3363
906,2017-12-05,4390.916,4414.067,4385.542,4392.326,2237773.07,28374658.49,-0.2261
300,2017-12-05,4007.936,4045.933,4006.543,4040.17,1540870.76,19633766.03,0.5303
852,2017-12-06,6925.46,7016.872,6879.241,7016.764,740738.1,8086705.34,1.0107
300,2017-12-06,4027.123,4031.753,3964.809,4015.821,1092862.05,14411495.42,-0.6027
906,2017-12-06,4378.706,4389.165,4319.926,4380.072,1695534.19,21910860.19,-0.279
905,2017-12-06,6116.161,6173.351,6053.241,6172.803,602672.13,7499364.77,0.6504
906,2017-12-07,4367.16,4381.924,4324.132,4337.07,1433520.17,18889629.3,-0.9818
852,2017-12-07,7002.461,7052.215,6992.922,7012.707,659070.03,7411386.38,-0.0578
300,2017-12-07,4003.583,4017.947,3955.994,3971.057,902540.45,11965120.15,-1.1147
905,2017-12-07,6156.351,6182.753,6130.834,6135.47,530979.72,6924509.14,-0.6048
905,2017-12-08,6128.121,6217.573,6126.377,6203.143,555792.44,7239038.9,1.103
852,2017-12-08,7004.123,7091.611,7002.644,7078.001,696719.67,7899860.15,0.9311
300,2017-12-08,3962.829,4014.139,3955.44,4003.379,892828.61,12437123.03,0.8139
906,2017-12-08,4329.076,4386.998,4324.548,4375.652,1448621.05,19676161.94,0.8896
905,2017-12-11,6214.645,6286.5,6214.645,6286.166,611129.06,7739202.49,1.3384
852,2017-12-11,7089.95,7160.835,7089.917,7160.425,746689.96,8863107.37,1.1645
300,2017-12-11,4006.878,4069.5,4005.269,4069.5,971489.46,14847658.85,1.6516
906,2017-12-11,4380.602,4444.349,4379.648,4444.324,1582618.52,22586861.34,1.5694
852,2017-12-12,7157.731,7157.731,7095.227,7095.595,755746.03,9203641.16,-0.9054
905,2017-12-12,6281.139,6290.847,6233.212,6233.212,566143.97,7396480.55,-0.8424
300,2017-12-12,4068.505,4070.15,4015.455,4016.016,843387.18,12351518.32,-1.3143
906,2017-12-12,4442.592,4443.675,4391.161,4391.405,1409531.16,19747998.87,-1.1907
300,2017-12-13,4013.832,4052.688,4004.744,4050.093,775461.31,11500638.34,0.8485
906,2017-12-13,4388.084,4427.969,4381.7,4427.064,1278981.32,17968240.11,0.812
852,2017-12-13,7080.616,7140.197,7078.256,7139.719,665797.84,7890651.88,0.6219
905,2017-12-13,6224.782,6277.725,6217.787,6277.441,503520.01,6467601.78,0.7096
300,2017-12-14,4050.903,4057.625,4013.855,4026.152,807688.62,11508694.49,-0.5911
852,2017-12-14,7131.271,7149.223,7103.924,7146.449,711210.87,8336096.9,0.0943
906,2017-12-14,4427.007,4434.964,4395.125,4408.991,1365281.02,18758475.51,-0.4082
905,2017-12-14,6273.607,6288.502,6247.677,6284.081,557592.4,7249781.02,0.1058
300,2017-12-15,4018.731,4020.267,3974.928,3980.856,890443.89,11847414.42,-1.125
852,2017-12-15,7137.041,7146.709,7092.257,7122.748,753375.56,8963667.16,-0.3316
905,2017-12-15,6274.098,6278.926,6214.647,6235.761,619381.12,7769046.49,-0.7689
906,2017-12-15,4401.16,4403.229,4355.284,4363.529,1509825.02,19616460.91,-1.0311
905,2017-12-18,6229.742,6247.592,6179.028,6199.989,537721.9,6713724.92,-0.5737
300,2017-12-18,3983.297,4008.069,3967.934,3985.291,778533.75,11172434.99,0.1114
852,2017-12-18,7113.779,7120.851,7049.304,7075.865,676802.44,8064666.92,-0.6582
906,2017-12-18,4364.383,4387.522,4342.733,4360.485,1316255.64,17886159.9,-0.0698
905,2017-12-19,6200.934,6251.492,6200.707,6251.242,526393.08,6518668.48,0.8267
852,2017-12-19,7070.219,7116.091,7069.882,7115.851,612024.71,7380990.99,0.5651
300,2017-12-19,3985.823,4035.63,3985.823,4035.329,775289.85,11599820.43,1.2556
906,2017-12-19,4361.089,4410.599,4361.089,4410.313,1301682.93,18118488.92,1.1427
906,2017-12-20,4409.541,4413.396,4383.068,4396.812,1484190.34,19625888.4,-0.3061
905,2017-12-20,6244.062,6246.91,6188.324,6199.363,578145.32,6944600.59,-0.8299
300,2017-12-20,4036.019,4044.849,4015.629,4030.49,906045.03,12681287.81,-0.1199
852,2017-12-20,7106.66,7112.589,7029.7,7041.5,704398.49,8295564.73,-1.0449
905,2017-12-21,6191.781,6255.843,6148.817,6238.499,592458.59,7390004.85,0.6313
906,2017-12-21,4389.431,4447.273,4375.592,4434.174,1560819.48,21171956.94,0.8498
852,2017-12-21,7029.023,7064.667,6963.135,7051.339,712602.68,8487232.46,0.1397
300,2017-12-21,4023.076,4080.781,4014.653,4067.849,968360.89,13781952.09,0.9269
300,2017-12-22,4064.913,4076.803,4048.491,4054.598,734736.84,10442649.6,-0.3257
906,2017-12-22,4431.387,4445.485,4418.147,4424.302,1284843.28,17516307.4,-0.2226
905,2017-12-22,6236.226,6269.314,6235.226,6242.885,550106.44,7073657.79,0.0703
852,2017-12-22,7043.389,7063.814,7027.202,7037.397,662923.58,7947565.37,-0.1977
